DATE;Levegő páratartalom;Talaj nedvesség 60 cm;Légnyomás;Levegő hőmérséklet;Napelem töltő feszültség;Külső akkufeszültség;Csapadék;Talaj hőmérséklet 0 cm;Szél irány;Belső akkufeszültség;Csapadék Számláló;Levél nedvesség;Besugárzás;Szél lökés;Talaj nedvesség 90 cm;Fény egység;Talaj nedvesség 120 cm;Fagy;Szél sebesség;Talaj nedvesség 30 cm
2021. 3. 2. 16:00;48,588333;12,775664;1024,6;11,716667;11,0645;;0;4,7833333;287,50745;4,2165;0;0;8,333333;1,6666666;8,253665;1,1666666;0;-1;0,16666667;13,76733
2021. 3. 2. 17:00;57,48;12,676497;1024,8334;8,883334;0,013666667;;0;4,7999997;287,50745;4,211833;0;0;0;0;8,194164;649,1667;0;-1;0;13,9854965
2021. 3. 2. 18:00;62,88333;12,735997;1024,85;7,4666667;0;;0;4,8199997;287,50745;4,21;0;0;0;0;8,293331;0;0;-1;0;13,985497
2021. 3. 2. 19:00;66,465004;12,735997;1024,8667;6,5833335;0;;0;4,8500004;287,50745;4,207667;0;0;0;0;8,332997;1,1666666;0;0;0;14,064831
2021. 3. 2. 20:00;69,784996;12,712197;1024,6832;5,633333;0;;0;4,7999997;287,62466;4,2055;0;0;0;0;8,2853985;0;0;0;0;14,021197
2021. 3. 2. 21:00;70,39;12,735997;1024,65;5,2166667;0;;0;4,7999997;287,64822;4,201;0;0;0;0,4;8,372664;0;0;0;0;14,163998
2021. 3. 2. 22:00;72,26;12,696331;1024,6799;4,56;0;;0;4,7999997;287,50745;4,200166;0;0;0;0;8,372664;308,16666;0;0;0;14,183831
2021. 3. 2. 23:00;72,84499;12,656665;1024,6166;4,2;0;;0;4,766667;287,62466;4,1991663;0;0;0;0;8,451997;17;0;0;0;14,144165
2021. 3. 3. 0:00;73,651665;12,735997;1024,6167;3,8000002;0;;0;4,6833334;287,56577;4,1974998;0;0;0;0;8,451997;0;0;0;0;14,163999
2021. 3. 3. 1:00;75,54833;12,75583;1024,3168;3,2666667;0;;0;4,6;287,56577;4,1955;0;0;0;0;8,412331;0;0;0;0;14,203664
2021. 3. 3. 2:00;74,93834;12,696331;1024,0166;3,1500003;0;;0;4,6;287,50745;4,1928334;0;0;0;0;8,451997;0;0;0;0;14,104497
2021. 3. 3. 3:00;75,94333;12,735997;1024,05;2,65;0;;0;4,55;287,57773;4,1936665;0;0;0;0;8,392498;0;0;0;0;14,282998
2021. 3. 3. 4:00;78,08833;12,735997;1023,98334;2,0833333;0,43033335;;0;4,45;287,62466;4,1905;0;0;0;0;8,432164;0;0;0;0;14,223498
2021. 3. 3. 5:00;80,004005;12,735997;1024,04;1,7599999;13,975834;;0;4,4;287,62466;4,1914997;0;0;5,8333335;0;8,451998;0,5;0;0;0;14,282997
2021. 3. 3. 6:00;75,32166;13,311165;1024,1;3,3500001;16,781834;;0;4,35;287,56577;4,1896667;0;0;26,666666;0;8,471831;13,166667;0;0;0;14,580499
2021. 3. 3. 7:00;62,861664;13,192165;1024;7,4;19,984667;;0;4,2999997;287,50745;4,214667;0;0;275,83334;0;8,491665;103,833336;0;-1;0;14,401998
2021. 3. 3. 8:00;51,251667;13,251664;1023,56665;11,650001;21,278166;;0;4,2999997;72,230125;4,2326665;0;0;417,5;3,1666667;8,392498;241,33333;0;-1;0,5;14,263164
2021. 3. 3. 9:00;43,193333;13,390498;1023,16656;13,916668;21,325167;;0;4,2999997;17,859497;4,228;0;0;528,3333;7;8,352832;657,1667;0;-1;1,6666666;14,044998
2021. 3. 3. 10:00;39,734997;13,668164;1022,75;15,349999;21,237333;;0;4,2999997;327,40424;4,2330003;0;0;578,3333;8,833333;8,313165;470,16666;0;-1;2,3333333;13,866497
2021. 3. 3. 11:00;37,145;14,183831;1021,8833;16,266668;21,227335;;0;4,3;324,60907;4,2304997;0;0;582,5;9;8,392498;503,5;0;-1;3;13,727664
2021. 3. 3. 12:00;34,406666;14,282997;1021,08325;16,9;20,980667;;0;4,3833337;9,684888;4,228333;0;0;310,83334;7,6;8,332999;496,16666;0;-1;2,2;13,767331
2021. 3. 3. 13:00;32,683334;13,826831;1020,4666;16,75;19,9555;;0;4,483333;44,98439;4,2304997;0;0;172,5;8,5;8,213998;525,8333;0;-1;2,5;13,668163
2021. 3. 3. 14:00;31,256666;13,588832;1019,6333;17,299997;19,231833;;0;4,6;52,794636;4,23;0;0;221,66667;6,3333335;8,174331;523,8333;0;-1;1,3333334;13,787166
2021. 3. 3. 15:00;33,626667;13,58883;1018,93335;15,833333;16,748167;;0;4,7000003;28,360983;4,2238336;0;0;39,166668;6,6666665;8,174331;171,83333;0;-1;1,8333334;13,826831
2021. 3. 3. 16:00;37,768337;13,291331;1018,73334;14,016666;10,127334;;0;4,7999997;58,7962;4,2188334;0;0;7,5;3,3333333;8,134665;1,5;0;-1;0,33333334;13,826832
2021. 3. 3. 17:00;42,908;13,588832;1018,6;11,940001;0,005833333;;0;4,8333335;57,712444;4,216;0;0;0;1,1666666;8,134665;0;0;-1;0;14,18383
2021. 3. 3. 18:00;47,153336;13,58883;1018,2166;10,433333;0;;0;4,9;69,21372;4,2125;0;0;0;1,3333334;8,213998;463,66666;0;-1;0;14,282998
2021. 3. 3. 19:00;52,16833;13,033497;1017,85004;9,766666;0;;0;4,9;80,07058;4,2083335;0;0;0;0,6666667;8,213998;950,1667;0;0;0;14,203664
2021. 3. 3. 20:00;56,298336;12,973998;1017,5667;8,433333;0;;0;4,9;53,313908;4,204833;0;0;0;0,16666667;8,213998;0;0;0;0;14,282998
2021. 3. 3. 21:00;64,18166;13,069199;1017,1667;6,4666667;0;;0;4,9;53,41956;4,204;0;0;0;0;8,2853985;0;0;0;0;14,306796
2021. 3. 3. 22:00;67,94334;13,05333;1016,5667;5,616667;0;;0;4,866667;53,313908;4,2014995;0;0;0;0;8,293332;0;0;0;0;14,282997
2021. 3. 3. 23:00;67,85833;13,013664;1016,2166;5,316667;0;;0;4,8;53,255005;4,1986666;0;0;0;1,1666666;8,253665;0;0;0;0;14,243332
2021. 3. 4. 0:00;71,634995;13,033498;1015,6333;4,4500003;0;;0;4,7999997;53,137894;4,198;0;0;0;0,16666667;8,352832;0;0;0;0;14,382164
2021. 3. 4. 1:00;71,958;13,013664;1015;4,32;0;;0;4,75;53,37246;4,195667;0;0;0;0;8,352832;0;0;0;0;14,441665
2021. 3. 4. 2:00;68,63166;13,05333;1014,23334;4,7166667;0;;0;4,6666665;53,431015;4,1953335;0;0;0;0,16666667;8,352832;0;0;0;0;14,461498
2021. 3. 4. 3:00;69,69166;12,973998;1013,68335;4,4666667;0;;0;4,6;53,313908;4,1941667;0;0;0;0,16666667;8,352832;0;0;0;0;14,481331
2021. 3. 4. 4:00;74,55334;13,033498;1013,38336;3,4666665;0,37933335;;0;4,6;71,076645;4,1945;0;0;0;0;8,372665;0;0;0;0;14,441665
2021. 3. 4. 5:00;76,93167;13,013664;1012,9167;2,783333;13,0425;;0;4,5333333;79,66632;4,1909995;0;0;7;3,1666667;8,412331;3,1666667;0;0;0;14,501164
2021. 3. 4. 6:00;76,44666;12,997798;1012,5667;3,0666666;16,787666;;0;4,4399996;84,7462;4,1906667;0;0;49,166668;2;8,404398;43,833332;0;0;0;14,497198
2021. 3. 4. 7:00;73,049995;13,152497;1012,2166;4,266667;16,801334;;0;4,4;121,315285;4,1896667;0;0;110,833336;3,6666667;8,412332;114,5;0;-1;0,5;14,382165
2021. 3. 4. 8:00;66,42799;13,192164;1011,84;7,016667;19,910501;;0;4,4;31,295498;4,2171664;0;0;216,66667;6;8,313165;218,5;0;-1;1,3333334;14,282997
2021. 3. 4. 9:00;57,829998;13,251664;1011,1833;10,549999;20,703001;;0;4,4;49,235302;4,231667;0;0;300;4,1666665;8,23383;303,83334;0;-1;0,8333333;14,005332
2021. 3. 4. 10:00;48,815;13,370664;1010,38336;13,483333;21,403666;;0;4,4;49,95225;4,2288337;0;0;387,5;6;8,253665;742,6667;0;-1;1,5;14,06483
2021. 3. 4. 11:00;37,838337;13,767331;1009,46674;15,416667;21,4075;;0;4,4166665;28,465971;4,2291665;0;0;389,16666;8,6;8,213998;463,5;0;-1;2,2;13,846664
2021. 3. 4. 12:00;35,43;13,668164;1008,3667;16,666666;20,692999;;0;4,55;29,757421;4,2326665;0;0;325;6,5;8,194164;495,5;0;-1;1,6666666;13,866497
2021. 3. 4. 13:00;32,889996;13,4698305;1007,78326;16,516666;19,061335;;0;4,633333;75,41221;4,229667;0;0;175,83333;8;8,174331;880,5;0;-1;2;13,846664
2021. 3. 4. 14:00;36,111664;13,430165;1007,23334;15,516666;18,816668;;0;4,7833333;33,417667;4,2271667;0;0;118,333336;7,1666665;8,114831;153;0;-1;1,8333334;13,76733
2021. 3. 4. 15:00;37,10667;13,35083;1006,69995;14,966666;17,343166;;0;4,9;359,86108;4,222167;0;0;66,666664;5,5;8,154498;95,166664;0;-1;1,3333334;13,707831
2021. 3. 4. 16:00;40,928333;13,311165;1006,64996;13,650001;10,301666;;0;4,9666667;22,066513;4,2185;0;0;10,833333;3,3333333;8,134665;4;0;-1;0,5;13,767331
2021. 3. 4. 17:00;45,596664;13,112831;1006,76666;11,900001;0,009666666;;0;5,1;49,911915;4,213667;0;0;0;2,3333333;8,154498;650,1667;0;-1;0;13,945831
2021. 3. 4. 18:00;49,991665;13,013664;1006,63336;10,366667;0;;0;5,1;49,911915;4,2125;0;0;0;1,5;8,213998;649,1667;0;-1;0;14,104497
2021. 3. 4. 19:00;53,138332;13,013664;1006,3833;8,916667;0;;0;5,116667;49,911915;4,209;0;0;0;0;8,213998;2,3333333;0;0;0;14,163999
2021. 3. 4. 20:00;56,033997;13,033497;1006,22003;7,94;0;;0;5,2000003;49,82975;4,2065;0;0;0;0;8,194164;0;0;0;0;14,124331
2021. 3. 4. 21:00;56,97333;12,997798;1005,96674;7,5833335;0;;0;5,116667;49,911915;4,204167;0;0;0;0;8,237798;3;0;0;0;14,235397
2021. 3. 4. 22:00;59,01167;13,033497;1005,68335;7,183333;0;;0;5,1;42,641968;4,2031665;0;0;0;3;8,253665;304,66666;0;0;0,33333334;14,223498
2021. 3. 4. 23:00;62,573334;13,033497;1005,56665;6,2166667;0;;0;5,1;33,55329;4,201667;0;0;0;3,3333333;8,253665;3,5;0;0;0,33333334;14,223496
2021. 3. 5. 0:00;65,01;13,013664;1005,5;5,366667;0;;0;5,1;52,173523;4,199;0;0;0;3,8333333;8,23383;310,5;0;0;0,6666667;14,18383
2021. 3. 5. 1:00;64,14166;12,954165;1004,95;5,366667;0;;0;5,0666666;26,392843;4,1961665;0;0;0;1,1666666;8,23383;0;0;0;0;14,183831
2021. 3. 5. 2:00;62,960003;13,013664;1004,5334;5,366667;0;;0;5;51,486465;4,1948333;0;0;0;1,8333334;8,273499;5,6666665;0;0;0,16666667;14,322663
2021. 3. 5. 3:00;65,871666;12,973998;1004,36664;4,85;0;;0;4,96;79,3459;4,1961665;0;0;0;3,8;8,293332;958;0;0;0,6;14,302831
2021. 3. 5. 4:00;61,309998;13,013664;1004,16003;6;0,41283333;;0;4,9;59,609863;4,1928334;0;0;0;5,1666665;8,273499;0;0;0;1,6666666;14,243332
2021. 3. 5. 5:00;61,793335;12,993832;1003,93335;6;13,7765;;0;4,9;59,10006;4,192333;0;0;11,666667;6;8,213998;9,666667;0;0;1,3333334;14,223496
2021. 3. 5. 6:00;64,67167;13,069197;1004,0833;5,7166667;16,791498;;0;4,9;57,116085;4,1914997;0;0;75;5,1666665;8,261599;81,5;0;0;1,1666666;14,2115965
2021. 3. 5. 7:00;56,608326;13,033498;1004;8,283334;18,120167;;0;4,85;2,889949;4,230334;0;0;205;8,333333;8,253665;208,66667;0;-1;2,5;14,223498
2021. 3. 5. 8:00;50,093334;13,132664;1004,01666;11,133332;21,060999;;0;4,7999997;63,08167;4,231667;0;0;307,5;10,5;8,194164;305,83334;0;-1;2,8333333;13,945831
2021. 3. 5. 9:00;47,548336;13,251664;1004,25;12,316667;21,198;;0;4,8333335;287,85968;4,2308335;0;0;339,16666;12,5;8,154498;326,5;0;-1;3,6666667;13,806998
2021. 3. 5. 10:00;51,906666;13,231832;1004,75;11,783333;18,251333;;0;4,9;265,7681;4,224833;0;0;133,33333;16,5;8,114831;116;0;-1;6;13,767331
2021. 3. 5. 11:00;63,09167;13,152497;1005,45;10,650001;18,063334;;0;4,9166665;289,19415;4,221333;0;0;108,333336;11,8;8,075165;98,166664;0;-1;3,8;13,846664
2021. 3. 5. 12:00;66,98;13,271497;1005,8333;10,633333;18,985003;;0;5,016667;283,3556;4,2191663;0;6,6666665;132,5;10,166667;8,015664;1375,1666;0;-1;3,5;13,628498
2021. 3. 5. 13:00;74,275;13,152497;1006,13336;10,150001;17,359167;;0;5,1;308,077;4,2138333;0;10;78,333336;8,666667;7,995831;698,8333;0;-1;2,6666667;13,58883
2021. 3. 5. 14:00;84,07201;14,639997;1006,57996;8,94;16,782;;0,217;5,1;321,5735;4,2101665;0;10;40,833332;10,666667;9,384165;26,833334;0;-1;3,5;12,497997
2021. 3. 5. 15:00;85,02333;15,37383;1007,03326;8,95;16,511667;;0;5,133333;329,31143;4,209167;0;10;45,833332;7,5;9,800664;28;0;-1;1,6666666;12,854997
2021. 3. 5. 16:00;71,511665;14,957332;1008,00006;8,5;11,279667;;0;5,2000003;249,86685;4,207333;0;10;10;8,666667;9,205664;3,1666667;0;-1;2,8333333;13,390498
2021. 3. 5. 17:00;74,165;14,441663;1009,48334;6,9;0,023333333;;0;5,266667;249,58366;4,2023335;0;10;0;12,166667;9,046998;652,8333;0;-1;4,3333335;14,302831
2021. 3. 5. 18:00;82,965004;14,223496;1011;4,9166665;0;;0;5,2999997;248,09995;4,200333;0;10;0;10,666667;9,086664;3,6666667;0;-1;4;14,540832
2021. 3. 5. 19:00;79,195;13,973598;1012,31665;3,9166667;0;;0;5,2999997;256,9767;4,199167;0;10;0;10,4;9,142198;0,16666667;0;0;4,2;14,782797
2021. 3. 5. 20:00;78,79833;13,787164;1013,6167;3,8999996;0;;0;5,2999997;248,03955;4,199167;0;10;0;9;9,146164;0;0;0;4;14,7788315
2021. 3. 5. 21:00;76,45167;13,707831;1014,36664;3,8;0;;0;5,25;260,32007;4,197;0;5;0;10,833333;9,106498;649,1667;0;0;4,1666665;14,778831
2021. 3. 5. 22:00;67,922;13,628498;1014,98;3,5400002;0;;0;5,2;247,82454;4,193667;0;0;0;11,5;9,106498;619,3333;0;0;4,8333335;14,937497
2021. 3. 5. 23:00;64,18667;13,489665;1015,81665;3,3666666;0;;0;5,1333337;254,03036;4,193667;0;0;0;10,5;9,046998;9;0;0;4;14,83833
2021. 3. 6. 0:00;62,983334;13,549165;1016,94995;3,2166665;0;;0;5,1;244,8626;4,1941667;0;0;0;10,666667;9,007331;0;0;0;3,8333333;14,996997
2021. 3. 6. 1:00;60,59833;13,430163;1017,88336;2,8833334;0;;0;5,1;260,7683;4,1896663;0;0;0;11,666667;8,987497;0;0;0;4,6666665;14,977165
2021. 3. 6. 2:00;59,359997;13,430164;1018,35004;2,5166667;0;;0;5,0333333;258,73358;4,1893334;0;0;0;11;8,967664;0;0;1;4,4;14,897831
2021. 3. 6. 3:00;57,834995;13,430165;1019,1167;2,3166666;0;;0;4,983333;263,14578;4,1896663;0;0;0;8,833333;8,908164;0;0;1;3,5;14,89783
2021. 3. 6. 4:00;57,755;13,402397;1020,0833;2,1999998;0,45766664;;0;4,9;247,77286;4,1876664;0;0;0;8,666667;8,904198;0;0;1;3,6666667;14,758998
2021. 3. 6. 5:00;60,120003;13,410331;1020,88;1,9799999;13,79;;0;4,9;262,98645;4,1873336;0;0;8,333333;9;8,888331;4,6666665;0;1;3,1666667;14,877997
2021. 3. 6. 6:00;56,555004;13,430164;1021,6667;2,25;16,779833;;0;4,8333335;251,66116;4,1859994;0;0;63,333332;9,333333;8,908164;31,5;0;1;3,3333333;14,937497
2021. 3. 6. 7:00;49,97;13,410331;1022,38336;3,8999999;20,783335;;0;4,7999997;265,98306;4,203333;0;0;305,83334;12,666667;8,888331;438,16666;0;-1;5;14,719331
2021. 3. 6. 8:00;39,338333;13,390498;1022,75;5,75;21,992332;;0;4,7666664;246,44878;4,2358336;0;0;441,66666;11,8;8,828832;316,83334;0;-1;4,6;14,620164
2021. 3. 6. 9:00;36,079998;13,449997;1023;6,683334;22,250832;;0;4,7000003;249,48843;4,2303333;0;0;477,5;11,666667;8,749498;415,66666;0;-1;5,1666665;14,461497
2021. 3. 6. 10:00;33,708332;13,410332;1023,1167;6,8500004;20,554165;;0;4,7000003;261,9505;4,228;0;0;525;12,166667;8,630498;420;0;-1;5;14,382164
2021. 3. 6. 11:00;33,913334;13,311165;1022,93335;6,3333335;21,301834;;0;4,75;268,52917;4,228833;0;0;230;10,166667;8,610665;237;0;-1;3,5;14,580499
2021. 3. 6. 12:00;33,351665;13,410329;1022,55005;6,6999993;20,129667;;0;4,7999997;250,75221;4,229667;0;0;259,16666;9;8,590832;330,66666;0;-1;2,8333333;14,401998
2021. 3. 6. 13:00;34,935997;13,251663;1022,36005;6,1666665;19,650331;;0;4,7999997;255,54572;4,2261662;0;0;155,83333;6,5;8,531331;144,5;0;-1;2;14,441665
2021. 3. 6. 14:00;34,149998;13,231832;1022,1501;6,25;19,806833;;0;4,8;284,31064;4,2241664;0;0;187,5;6;8,570998;185,66667;0;-1;1,5;14,382165
2021. 3. 6. 15:00;33,67;13,235797;1021,96674;5,7999997;16,784;;0;4,8333335;208,30972;4,218;0;0;54,166668;5;8,570998;762,5;0;-1;0,6;14,378197
2021. 3. 6. 16:00;36,515;13,192164;1022;5,1;12,408501;;0;4,9;208,90182;4,2163334;0;0;11,666667;2,5;8,570998;6,3333335;0;-1;0,33333334;14,401998
2021. 3. 6. 17:00;42,95;13,033498;1022,48334;3,216667;0,068333335;;0;4,9;206,56865;4,2125;0;0;0;0;8,570998;0;0;-1;0;14,441665
2021. 3. 6. 18:00;46,815;13,11283;1022,68335;2,4833333;0;;0;4,9;206,56865;4,208833;0;0;0;0,33333334;8,570998;0;0;-1;0;14,501164
2021. 3. 6. 19:00;49,059998;13,073165;1022,7334;1,9;0;;0;4,883333;206,56865;4,206833;0;0;0;1;8,6503315;0;0;1;0;14,639998
2021. 3. 6. 20:00;49,798336;13,092998;1022,8833;1,7166666;0;;0;4,7999997;53,54859;4,2048335;0;0;0;2,5;8,6503315;0;0;1;0;14,639998
2021. 3. 6. 21:00;55,124;13,17233;1022,94006;0,6999999;0;;0;4,8;58,039783;4,2026668;0;0;0;2,5;8,670165;0;0;1;0,33333334;14,699497
2021. 3. 6. 22:00;57,08333;13,05333;1022,7166;-0,016666668;0;;0;4,7333336;77,41954;4,2006664;0;0;0;2,8;8,689998;0;0;1;0,2;14,679665
2021. 3. 6. 23:00;57,916668;13,092998;1022,39996;-0,45000002;0;;0;4,616667;77,41954;4,1998334;0;0;0;1,8333334;8,666198;0;0;1;0;14,6399975
2021. 3. 7. 0:00;61,563335;13,172332;1022,26666;-1,0666667;0;;0;4,6;96,42205;4,1975;0;0;0;2,5;8,670165;0;0;1;0;14,699497
2021. 3. 7. 1:00;65,581665;13,192165;1021,75;-1,5833334;0;;0;4,483333;100,09637;4,1966662;0;0;0;3;8,729665;0;0;1;0,16666667;14,679665
2021. 3. 7. 2:00;64,954994;13,192165;1021,2834;-1,2500001;0;;0;4,4;52,687145;4,1940002;0;0;0;4,5;8,709832;0;0;1;1;14,71933
2021. 3. 7. 3:00;67,412;13,132664;1021,02;-1,68;0;;0;4,366667;28,554794;4,1945;0;0;0;3,2;8,689998;0;0;0,8333333;0,4;14,719331
2021. 3. 7. 4:00;67,28;13,05333;1020,8333;-1,7666668;1,2383333;;0;4,3;66,174034;4,1935;0;0;0;2,6666667;8,729665;0;0;1;0,16666667;14,699497
2021. 3. 7. 5:00;68,44834;13,112831;1020,5;-2,05;15,106833;;0;4,233333;78,12305;4,192333;0;0;10,833333;3;8,709831;0,8333333;0;1;0,16666667;14,719331
2021. 3. 7. 6:00;66,71333;13,140597;1020,23334;-1,15;16,785833;;0;4,1;80,056946;4,1916666;0;0;59,166668;2,3333333;8,713798;18,333334;0;1;0,33333334;14,758998
2021. 3. 7. 7:00;58,041668;13,112831;1019,86664;1,7333332;19,922333;;0;4,0666666;50,900303;4,2231665;0;0;307;4,1666665;8,689998;150,5;0;-1;0,8333333;14,679665
2021. 3. 7. 8:00;45,998333;13,291331;1019,2834;5,183333;21,900335;;0;3,9666665;61,144207;4,2325;0;0;433,33334;4,6666665;8,709832;326,83334;0;-1;1,1666666;14,560664
2021. 3. 7. 9:00;39,204998;13,370664;1018,48334;6,766667;22,053;;0;3,8999999;285,28378;4,230167;0;0;541,6667;7,1666665;8,610665;446,5;0;-1;2;14,362331
2021. 3. 7. 10:00;32,966667;13,390498;1017,6167;8;21,665503;;0;3,9166667;322,94406;4,2313333;0;0;601,6667;8;8,491665;547;0;-1;2,2;14,282998
2021. 3. 7. 11:00;31,228;13,430164;1016,56006;8,460001;21,865166;;0;4,016667;341,14725;4,2298336;0;0;610,8333;9,166667;8,451997;587,8333;0;-1;2,6666667;14,104497
2021. 3. 7. 12:00;30,566666;13,35083;1015,35004;8,533334;21,706667;;0;4,1;5,681861;4,2288337;0;0;372,5;10,5;8,412331;560,1667;0;-1;2,8333333;14,104497
2021. 3. 7. 13:00;30,053331;13,192165;1014,1667;8,966667;20,147331;;0;4,1666665;342,62213;4,230833;0;0;267,5;6,8333335;8,491665;638,1667;0;-1;2;14,223498
2021. 3. 7. 14:00;29,271667;13,0929985;1013,1167;9,483334;20,241167;;0;4,2999997;66,33235;4,2298336;0;0;281,66666;8;8,412331;550,6667;0;-1;2,5;14,2631645
2021. 3. 7. 15:00;31,658335;13,05333;1012,23334;8,116667;16,769833;;0;4,3333335;20,229359;4,2228336;0;0;102,5;8;8,451997;194,5;0;-1;1,8333334;14,203664
2021. 3. 7. 16:00;35,446667;12,973998;1011,61664;6,816667;12,113167;;0;4,4;87,041885;4,221333;0;0;8,333333;5;8,432164;3;0;-1;1,1666666;14,223498
2021. 3. 7. 17:00;40,16833;12,973998;1011,51666;5,116667;0,068333335;;0;4,4;99,05703;4,217167;0;0;0;3,2;8,412331;1,1666666;0;-1;0;14,30283
2021. 3. 7. 18:00;41,891666;12,902597;1011,31665;4,2000003;0;;0;4,4;80,35177;4,212667;0;0;0;2;8,451998;3;0;-1;0;14,306796
2021. 3. 7. 19:00;42,868;12,993832;1010,98;3,44;0;;0;4,4;75,6012;4,209;0;0;0;1,1666666;8,531331;0;0;1;0;14,342498
2021. 3. 7. 20:00;44,946667;12,914497;1010,81665;2,6000001;0;;0;4,4;75,42541;4,207834;0;0;0;0,16666667;8,5114975;0;0;1;0;14,322663
2021. 3. 7. 21:00;50,53833;12,874831;1010,60004;1,5;0;;0;4,4;75,54255;4,2055;0;0;0;0,5;8,531331;0,16666667;0;1;0;14,5011635
2021. 3. 7. 22:00;56,995;12,854997;1010,2;0,51666665;0;;0;4,4;75,6012;4,203334;0;0;0;0,16666667;8,570998;0;0;1;0;14,520997
2021. 3. 7. 23:00;56,993332;13,013664;1009,7166;0,033333335;0;;0;4,2999997;75,51893;4,2001667;0;0;0;0,6;8,570998;0;0;1;0;14,540832
2021. 3. 8. 0:00;56,57667;13,013664;1009,4666;-0,15;0;;0;4,2999997;75,6012;4,198833;0;0;0;0,5;8,610665;0;0;1;0;14,560664
2021. 3. 8. 1:00;58,180004;12,954165;1008,85004;-0,26666668;0;;0;4,2166667;75,6012;4,197833;0;0;0;1,5;8,630498;0;0;1;0;14,580498
2021. 3. 8. 2:00;57,808002;12,950197;1008,34;-0,4;0;;0;4,1;51,844078;4,1959996;0;0;0;3;8,570998;0;0;1;0,5;14,544798
2021. 3. 8. 3:00;60,685;12,954165;1008,13336;-0,65000004;0;;0;4,08;22,228485;4,1961665;0;0;0;1,3333334;8,590832;0;0;1;0;14,560665
2021. 3. 8. 4:00;62,608334;12,934331;1008,23334;-1,2;1,3791666;;0;4;22,170176;4,192333;0;0;0;0;8,630498;0;0;1;0;14,540832
2021. 3. 8. 5:00;63,718334;12,954165;1008,28326;-1,25;15,668667;;0;3,8999999;22,099741;4,1940002;0;0;18,333334;0;8,610665;11,333333;0;1;0;14,639998
2021. 3. 8. 6:00;59,418335;13,013665;1008,23334;0,6;16,787666;;0;3,8666668;31,915888;4,1913333;0;0;90;0;8,610665;73,333336;0;1;0;14,560665
2021. 3. 8. 7:00;56,458332;13,033498;1008,55;2,0666668;17,237665;;0;3,8;82,60309;4,1925;0;0;137,5;0;8,610665;111,166664;0;-1;0;14,520997
2021. 3. 8. 8:00;52,833332;13,092998;1008,5667;4,2166667;21,595167;;0;3,8;36,02019;4,2231665;0;0;364,16666;4,1666665;8,551166;268;0;-1;0,6666667;14,481331
2021. 3. 8. 9:00;42,062;13,073163;1008,22003;7,9399996;21,663834;;0;3,8;301,34042;4,2333336;0;0;534,1667;5;8,471831;404,33334;0;-1;1,3333334;14,382164
2021. 3. 8. 10:00;34,536667;13,172332;1007,98334;10,483334;21,583334;;0;3,8;337,8811;4,2315;0;0;592,5;7,1666665;8,491664;507,83334;0;-1;2;14,282998
2021. 3. 8. 11:00;33,02667;13,35083;1007,6499;11,150001;21,538332;;0;3,8;277,5306;4,2283335;0;0;585,8333;10,333333;8,352832;476,33334;0;-1;3,8333333;14,044998
2021. 3. 8. 12:00;31,108332;13,251664;1007,1833;11,016666;20,667665;;0;3,8199997;260,2033;4,2315;0;0;268,33334;9,166667;8,352832;360,33334;0;-1;3;13,94583
2021. 3. 8. 13:00;28,878332;13,116798;1006,85004;10,883334;21,7555;;0;3,8999999;293,40677;4,2273335;0;0;185;11,8;8,309198;600;0;-1;3,4;13,997396
2021. 3. 8. 14:00;26,480001;13,05333;1006,6167;11,766666;20,704832;;0;3,9499998;293,28067;4,233;0;0;245;13,666667;8,372665;570,6667;0;-1;4,3333335;14,144164
2021. 3. 8. 15:00;29,251665;13,013664;1006,75006;10,616666;16,776;;0;4,0666666;293,32938;4,2235003;0;0;113,333336;14;8,23383;190,5;0;-1;5;14,044997
2021. 3. 8. 16:00;36,29;12,954165;1007,4167;8,666667;12,467334;;0;4,1;255,95212;4,2183332;0;0;9,166667;10,166667;8,293331;3,5;0;-1;3,5;14,084664
2021. 3. 8. 17:00;44,573334;12,894665;1008,3667;6,6;0,09583333;;0;4,15;250,27219;4,2165;0;0;0;6,1666665;8,293331;649,1667;0;-1;1,8333334;14,163999
2021. 3. 8. 18:00;48,56;12,874831;1008,92004;5,54;0;;0;4,2000003;290,74612;4,2116666;0;0;0;5,3333335;8,293331;0;0;-1;1;14,104497
2021. 3. 8. 19:00;53,453335;12,854999;1009,4666;4,6;0;;0;4,2000003;261,4832;4,2108335;0;0;0;5,8333335;8,273498;0;0;0;1,8333334;14,203664
2021. 3. 8. 20:00;59,70833;12,795498;1009,76666;3,4666665;0;;0;4,2000003;270,4751;4,2071667;0;0;0;5,4;8,313165;0,33333334;0;0;1,4;14,203664
2021. 3. 8. 21:00;65,174995;12,75583;1010,6501;2,65;0;;0;4,2;239,45789;4,2015;0;0;0;9,166667;8,313165;627,3333;0;0;3,5;14,223496
2021. 3. 8. 22:00;64,27333;12,755832;1010,9167;1,75;0;;0;4,1;260,719;4,2030005;0;0;0;6,6666665;8,352832;0;0;1;2,8333333;14,282997
2021. 3. 8. 23:00;66,54833;12,783597;1011,45;0,8;0;;0;4,1;273,09222;4,2025;0;0;0;7,8333335;8,380598;0;0;1;3;14,259198
2021. 3. 9. 0:00;68,595;12,735997;1011,71674;0,16666667;0;;0;4,1;274,5138;4,199;0;0;0;6,6666665;8,372664;0;0;1;3;14,322663
